image_id,Male,Blond_Hair,Eyeglasses,Wearing_Earrings,Bangs,Young,Smiling,Heavy_Makeup,Straight_Hair,Black_Hair
020512.jpg,1,0,0,0,0,1,1,0,1,0
020513.jpg,0,1,0,0,0,0,1,1,0,0
020514.jpg,0,0,0,0,1,1,0,0,0,0
020515.jpg,0,0,0,0,0,1,1,1,0,0
020516.jpg,0,0,0,0,0,1,0,0,0,0
020517.jpg,1,0,0,0,0,1,0,0,0,1
020518.jpg,0,0,0,1,0,1,0,0,0,0
020519.jpg,0,0,0,0,0,1,0,1,1,1
020520.jpg,0,1,0,0,0,1,0,1,0,0
020521.jpg,1,0,0,0,0,0,0,0,0,0
020522.jpg,0,0,0,0,1,1,0,1,0,0
020523.jpg,0,0,0,1,0,1,0,1,0,0
020524.jpg,0,0,0,0,0,0,0,0,0,0
020525.jpg,1,0,1,0,0,1,1,0,0,0
020526.jpg,1,0,0,0,0,0,1,0,0,0
020527.jpg,0,0,0,0,0,1,0,0,0,0
020528.jpg,0,0,0,0,0,1,0,0,0,0
020529.jpg,1,0,0,0,1,1,1,0,0,0
020530.jpg,1,0,0,0,0,0,1,0,0,0
020531.jpg,1,0,0,0,0,1,0,0,0,0
020532.jpg,0,0,0,0,1,1,0,1,0,1
020533.jpg,0,1,0,0,0,0,1,0,0,0
020534.jpg,0,0,0,0,0,1,0,0,0,0
020535.jpg,1,0,0,0,0,0,0,0,0,0
020536.jpg,1,0,0,0,0,1,0,0,0,0
020537.jpg,1,0,0,0,0,1,0,0,1,0
020538.jpg,0,0,0,0,0,1,0,0,0,0
020539.jpg,0,1,0,0,0,1,0,1,1,0
020540.jpg,1,0,0,0,0,1,1,0,1,1
020541.jpg,1,0,1,0,0,1,0,0,0,1
020542.jpg,0,0,0,1,0,0,1,0,0,0
020543.jpg,1,0,0,0,0,0,0,0,0,0
020544.jpg,1,0,0,0,0,0,0,0,0,0
020545.jpg,1,0,0,0,0,1,1,0,1,0
020546.jpg,1,0,0,0,0,0,0,0,0,0
020547.jpg,0,0,0,1,0,1,1,0,0,0
020548.jpg,0,0,0,0,0,1,1,1,0,1
020549.jpg,1,0,0,0,0,1,0,0,0,0
020550.jpg,0,0,0,0,0,1,1,1,0,0
020551.jpg,1,0,0,0,0,1,0,0,0,1
020552.jpg,1,0,0,0,0,0,1,0,0,0
020553.jpg,1,0,0,0,0,0,1,0,0,0
020554.jpg,0,0,1,0,0,1,0,0,0,0
020555.jpg,1,0,0,0,0,0,1,0,0,0
020556.jpg,0,1,0,0,0,1,1,1,1,0
020557.jpg,0,0,0,0,0,1,0,1,0,0
020558.jpg,1,0,0,0,0,0,0,0,0,0
020559.jpg,0,1,0,0,0,1,0,1,0,0
020560.jpg,0,1,0,0,0,1,0,0,1,0
020561.jpg,0,0,0,1,0,1,1,1,0,0
020562.jpg,0,0,0,1,0,1,1,1,0,1
020563.jpg,1,0,0,0,0,1,0,0,0,0
020564.jpg,0,0,0,0,0,0,1,1,0,1
020565.jpg,0,1,0,0,1,1,0,0,0,0
020566.jpg,1,0,0,0,0,1,0,0,0,0
020567.jpg,0,1,0,0,0,1,1,1,0,0
020568.jpg,1,0,0,0,0,1,1,0,0,0
020569.jpg,0,0,0,0,1,1,0,1,1,1
020570.jpg,0,0,0,1,0,1,1,1,0,1
020571.jpg,1,0,0,0,0,1,1,0,1,0
020572.jpg,1,0,1,0,0,0,0,0,0,1
020573.jpg,0,0,0,0,0,1,1,0,0,0
020574.jpg,0,0,0,1,0,1,1,1,0,1
020575.jpg,1,0,0,0,0,1,1,0,1,0
020576.jpg,0,0,0,0,0,1,0,1,0,0
020577.jpg,0,0,0,1,0,1,1,1,0,1
020578.jpg,1,0,0,0,0,1,0,0,1,0
020579.jpg,0,0,0,0,1,1,0,0,1,0
020580.jpg,0,0,0,0,0,1,0,0,0,0
020581.jpg,1,0,1,0,0,0,0,0,0,1
020582.jpg,1,0,0,0,0,1,0,0,0,1
020583.jpg,1,0,0,0,0,0,1,0,1,1
020584.jpg,1,0,0,0,0,0,0,0,0,0
020585.jpg,1,0,0,0,0,1,0,0,0,0
020586.jpg,1,0,0,0,0,1,0,0,0,1
020587.jpg,0,1,0,0,0,1,1,0,1,0
020588.jpg,0,0,0,0,1,1,0,0,0,0
020589.jpg,1,0,0,0,0,0,1,0,0,0
020590.jpg,0,0,0,0,0,1,1,1,0,1
020591.jpg,1,0,0,0,0,1,0,0,0,1
020592.jpg,0,0,0,0,1,1,0,0,0,0
020593.jpg,1,0,0,0,0,1,0,0,0,0
020594.jpg,1,0,0,0,0,1,0,0,0,0
020595.jpg,1,0,0,0,0,1,0,0,0,0
020596.jpg,0,1,0,0,0,1,0,0,0,0
020597.jpg,0,0,0,1,1,0,1,1,0,0
020598.jpg,1,0,0,0,0,1,0,0,0,0
020599.jpg,0,0,0,1,0,1,0,0,0,0
020600.jpg,0,0,1,1,0,1,0,0,0,1
020601.jpg,1,0,0,0,0,1,1,0,1,1
020602.jpg,0,0,0,1,0,1,1,1,1,1
020603.jpg,1,0,0,0,1,1,0,0,0,1
020604.jpg,0,1,0,0,1,1,1,1,0,0
020605.jpg,0,0,0,1,0,1,1,1,0,1
020606.jpg,0,0,0,1,0,1,1,1,0,0
020607.jpg,0,0,0,0,0,1,0,1,1,0
020608.jpg,0,0,0,0,0,1,1,1,0,0
020609.jpg,0,0,0,1,0,1,0,1,0,0
020610.jpg,1,0,0,0,0,1,0,0,0,0
020611.jpg,0,1,0,0,1,0,1,0,1,0
020612.jpg,1,0,1,0,0,0,0,0,0,0
020613.jpg,1,0,0,0,0,0,0,0,0,1
020614.jpg,0,0,0,0,0,1,0,1,0,0
020615.jpg,0,0,0,0,0,1,0,0,0,0
020616.jpg,0,1,0,0,0,1,1,1,0,0
020617.jpg,0,0,0,0,0,1,1,0,1,0
020618.jpg,0,1,0,0,0,1,0,0,1,0
020619.jpg,1,0,1,0,0,0,1,0,0,0
020620.jpg,0,0,0,0,0,1,1,1,0,0
020621.jpg,0,0,0,0,1,1,0,1,1,1
020622.jpg,0,1,0,0,0,1,1,0,0,0
020623.jpg,1,0,0,0,0,1,0,0,0,0
020624.jpg,0,1,0,0,1,1,0,1,0,0
020625.jpg,0,0,0,1,1,1,0,1,0,0
020626.jpg,1,0,1,0,0,1,0,0,1,0
020627.jpg,1,0,0,1,0,1,1,0,0,0
020628.jpg,1,0,0,0,0,1,0,0,1,1
020629.jpg,1,0,0,0,0,1,1,0,1,1
020630.jpg,1,0,0,0,0,0,0,0,0,0
020631.jpg,1,0,0,0,0,1,1,0,0,0
020632.jpg,1,0,0,0,0,1,0,0,0,0
020633.jpg,1,0,0,0,0,0,1,0,1,1
020634.jpg,0,0,0,0,0,1,0,0,1,1
020635.jpg,0,0,0,0,1,1,0,0,1,1
020636.jpg,1,0,0,0,0,0,0,0,1,0
020637.jpg,1,0,1,0,0,1,0,0,0,0
020638.jpg,0,0,0,0,0,1,1,1,0,0
020639.jpg,0,1,0,0,0,1,1,1,1,0
020640.jpg,0,1,0,1,0,1,0,1,0,0
020641.jpg,0,1,0,0,0,1,1,1,1,0
020642.jpg,0,1,0,1,1,1,1,1,0,0
020643.jpg,1,0,0,0,0,1,0,0,1,1
020644.jpg,0,0,0,0,0,1,0,1,0,0
020645.jpg,0,0,0,0,0,1,1,0,0,0
020646.jpg,1,0,1,0,0,1,1,0,1,1
020647.jpg,1,0,0,0,0,0,0,0,0,0
020648.jpg,0,0,0,0,0,1,1,0,1,0
020649.jpg,1,0,1,0,0,1,0,0,0,1
020650.jpg,0,0,0,0,0,1,0,0,0,0
020651.jpg,0,0,0,0,0,1,0,0,1,0
020652.jpg,0,0,0,1,0,1,0,1,1,0
020653.jpg,1,0,0,0,0,1,1,0,1,1
020654.jpg,1,0,1,0,1,1,1,0,0,1
020655.jpg,1,0,1,0,0,0,1,0,0,1
020656.jpg,1,0,0,0,0,0,1,0,0,0
020657.jpg,0,0,0,0,0,1,0,0,0,0
020658.jpg,0,1,0,1,0,1,1,1,0,0
020659.jpg,1,0,0,0,0,1,1,0,0,0
020660.jpg,1,0,0,0,0,1,1,0,1,1
020661.jpg,1,0,0,0,0,1,1,0,1,0
020662.jpg,1,0,0,0,0,1,0,0,1,1
020663.jpg,0,1,0,1,0,1,1,1,0,0
020664.jpg,0,0,0,0,0,1,0,0,0,0
020665.jpg,0,0,0,0,0,1,1,0,0,0
020666.jpg,0,0,0,1,1,1,0,1,0,0
020667.jpg,1,0,1,0,0,1,1,0,0,1
020668.jpg,1,0,0,0,0,1,0,0,0,1
020669.jpg,1,0,0,0,0,1,1,0,0,1
020670.jpg,0,0,0,1,0,1,0,1,1,0
020671.jpg,1,0,0,0,0,1,0,0,0,1
020672.jpg,0,1,0,0,0,1,0,1,1,0
020673.jpg,0,1,1,0,0,1,0,0,0,0
020674.jpg,0,1,0,0,0,1,0,0,0,0
020675.jpg,1,0,0,0,0,1,1,0,0,0
020676.jpg,1,0,0,0,0,1,0,0,1,1
020677.jpg,1,0,0,0,0,1,1,0,0,0
020678.jpg,0,1,0,0,0,1,1,1,0,0
020679.jpg,0,0,0,1,1,1,1,1,0,0
020680.jpg,1,0,0,0,0,1,0,0,1,1
020681.jpg,0,0,0,1,0,1,0,1,0,0
020682.jpg,0,1,0,1,0,1,1,1,0,0
020683.jpg,1,0,0,0,0,1,0,0,1,0
020684.jpg,0,0,0,1,0,1,0,1,0,0
020685.jpg,0,1,0,0,1,1,0,0,0,0
020686.jpg,0,1,0,0,0,1,0,1,0,0
020687.jpg,1,0,1,0,0,0,0,0,0,0
020688.jpg,1,0,0,0,0,0,1,0,0,1
020689.jpg,1,0,0,0,0,1,0,0,0,1
020690.jpg,1,0,0,0,0,1,0,0,0,0
020691.jpg,0,1,0,0,0,1,0,0,0,0
020692.jpg,0,1,0,0,0,1,0,1,1,0
020693.jpg,0,0,0,0,0,1,1,1,1,0
020694.jpg,0,0,0,0,1,1,1,0,0,0
020695.jpg,0,1,0,1,0,0,1,1,0,0
020696.jpg,0,1,0,0,1,1,0,1,0,0
020697.jpg,0,0,0,0,0,1,0,0,0,0
020698.jpg,0,0,0,0,0,1,1,1,0,1
020699.jpg,1,0,0,0,1,1,1,0,1,0
020700.jpg,1,0,0,0,0,0,0,0,0,0
020701.jpg,1,0,0,0,0,1,0,0,0,0
020702.jpg,1,0,0,0,0,0,0,0,0,0
020703.jpg,1,0,0,0,0,1,1,0,0,0
020704.jpg,0,1,0,0,1,1,1,1,0,0
020705.jpg,1,0,0,0,0,0,1,0,0,0
020706.jpg,0,0,0,1,0,1,0,1,0,1
020707.jpg,0,0,0,0,0,1,0,0,0,1
020708.jpg,0,0,0,1,0,0,1,1,0,0
020709.jpg,0,0,0,0,1,1,0,1,0,0
020710.jpg,1,0,0,0,0,1,0,0,0,0
020711.jpg,1,0,0,0,0,1,0,0,0,1
020712.jpg,1,0,0,0,0,0,0,0,0,0
020713.jpg,0,0,0,1,0,1,1,1,1,0
020714.jpg,1,0,0,0,0,1,0,0,1,1
020715.jpg,1,0,0,0,0,0,0,0,0,0
020716.jpg,1,0,0,0,0,0,1,0,0,1
020717.jpg,1,0,0,0,0,1,0,0,0,0
020718.jpg,1,0,0,0,0,1,0,0,0,0
020719.jpg,0,1,0,0,0,1,0,1,0,0
020720.jpg,0,0,0,1,0,1,0,1,0,0
020721.jpg,1,1,1,0,0,1,0,0,0,0
020722.jpg,0,0,0,1,0,1,1,1,0,1
020723.jpg,0,0,0,1,0,1,1,1,0,0
020724.jpg,0,0,0,0,0,1,1,1,0,0
020725.jpg,0,0,0,1,0,1,1,1,0,0
020726.jpg,1,0,1,0,0,0,0,0,0,0
020727.jpg,1,0,1,0,0,0,0,0,0,0
020728.jpg,1,0,0,0,0,1,0,0,0,1
020729.jpg,0,0,0,0,0,1,0,1,0,0
020730.jpg,1,0,0,0,0,1,0,0,0,1
020731.jpg,0,1,0,0,0,1,1,1,0,0
020732.jpg,1,0,0,0,0,1,0,0,1,1
020733.jpg,0,0,0,0,0,1,0,0,1,0
020734.jpg,0,0,0,1,1,0,1,1,0,0
020735.jpg,1,0,0,0,0,0,1,0,0,0
020736.jpg,0,0,0,1,0,1,0,1,0,0
020737.jpg,0,0,0,0,0,1,0,0,1,1
020738.jpg,1,0,0,0,0,0,1,0,0,0
020739.jpg,1,0,0,0,0,1,1,0,0,1
020740.jpg,0,0,1,0,0,1,0,0,0,0
020741.jpg,1,0,0,0,0,1,0,0,0,0
020742.jpg,0,0,0,1,0,1,0,1,0,1
020743.jpg,1,0,0,0,0,0,0,0,1,0
020744.jpg,0,0,0,1,0,0,1,0,0,0
020745.jpg,0,1,0,0,0,1,1,1,0,0
020746.jpg,0,0,0,0,0,1,0,0,1,0
020747.jpg,0,0,0,1,0,1,0,0,0,0
020748.jpg,1,0,0,0,0,1,1,0,0,0
020749.jpg,0,1,0,0,0,1,1,1,0,0
020750.jpg,1,0,0,0,0,1,1,0,1,0
020751.jpg,0,0,0,0,0,1,0,1,0,1
020752.jpg,0,1,0,0,0,1,0,0,0,0
020753.jpg,0,0,0,0,0,1,0,0,0,0
020754.jpg,0,0,0,1,0,1,1,0,0,0
020755.jpg,1,0,0,0,0,0,1,0,0,1
020756.jpg,1,0,1,0,0,0,0,0,0,0
020757.jpg,0,0,0,1,0,1,1,1,0,1
020758.jpg,0,0,0,0,0,1,0,1,0,1
020759.jpg,0,0,1,0,0,1,1,1,0,1
020760.jpg,1,0,1,0,0,1,0,0,0,0
020761.jpg,1,0,0,0,0,0,0,0,0,0
020762.jpg,0,0,0,1,0,1,0,1,0,0
020763.jpg,1,0,0,0,0,1,0,0,0,1
020764.jpg,0,0,0,0,1,1,0,0,1,0
020765.jpg,0,1,0,1,0,1,1,1,0,0
020766.jpg,1,0,0,0,1,1,0,0,1,1
020767.jpg,0,0,0,0,0,1,1,0,0,0
020768.jpg,0,0,0,0,0,1,0,1,1,0
020769.jpg,0,0,0,1,0,1,0,0,0,0
020770.jpg,0,0,0,1,0,1,0,0,0,0
020771.jpg,0,0,0,1,0,1,1,1,0,0
020772.jpg,0,0,0,0,0,1,0,1,0,0
020773.jpg,1,0,0,0,0,0,1,0,0,1
020774.jpg,1,0,0,0,0,1,0,0,0,0
020775.jpg,0,0,0,1,1,1,1,1,0,0
020776.jpg,0,0,0,1,0,1,0,1,0,1
020777.jpg,0,0,0,0,0,0,0,0,0,0
020778.jpg,0,0,0,0,0,1,0,1,0,0
020779.jpg,0,0,0,1,0,0,1,0,0,0
020780.jpg,0,0,0,0,0,1,0,1,0,1
020781.jpg,0,0,0,0,0,1,0,0,1,0
020782.jpg,0,0,0,1,0,1,0,1,0,1
020783.jpg,1,0,0,0,0,1,0,0,1,0
020784.jpg,1,0,0,0,0,1,0,0,0,1
020785.jpg,0,0,0,1,0,0,1,0,0,0
020786.jpg,0,1,0,0,0,1,1,1,0,0
020787.jpg,0,1,0,0,1,1,1,0,0,0
020788.jpg,0,0,0,0,0,1,1,1,0,0
020789.jpg,0,0,0,0,0,1,0,0,0,0
020790.jpg,0,0,0,1,0,1,1,1,1,0
020791.jpg,1,0,0,0,0,1,1,0,1,0
020792.jpg,0,1,0,1,0,1,1,1,0,0
020793.jpg,1,0,0,0,0,0,1,0,0,0
020794.jpg,1,0,0,0,0,1,0,0,1,1
020795.jpg,0,1,0,0,0,1,0,1,0,0
020796.jpg,1,0,0,0,0,1,0,0,0,0
020797.jpg,1,0,0,0,0,1,0,0,1,1
020798.jpg,0,0,0,1,0,1,0,1,0,1
020799.jpg,1,0,0,0,0,0,0,0,0,0
020800.jpg,0,0,0,1,0,1,1,1,0,1
020801.jpg,0,0,0,0,0,1,1,1,1,0
020802.jpg,0,0,0,1,0,1,1,1,0,0
020803.jpg,1,0,0,0,0,0,0,0,1,0
020804.jpg,1,0,0,0,0,0,0,0,0,1
020805.jpg,1,0,0,0,0,0,0,0,0,0
020806.jpg,1,0,0,0,0,1,0,0,0,0
020807.jpg,1,0,0,0,1,1,0,0,0,0
020808.jpg,0,0,0,0,0,1,0,1,0,0
020809.jpg,0,1,1,0,0,0,0,0,1,0
020810.jpg,0,0,0,0,0,1,0,0,1,0
020811.jpg,1,0,0,0,0,0,1,0,1,1
020812.jpg,1,0,0,0,0,1,1,0,1,0
020813.jpg,1,0,0,0,0,1,0,0,0,0
020814.jpg,0,0,0,0,0,1,0,1,0,0
020815.jpg,0,0,0,0,0,1,1,0,0,0
020816.jpg,1,0,0,0,0,1,0,0,1,0
020817.jpg,0,0,0,0,0,1,1,0,0,0
020818.jpg,1,0,0,0,0,0,0,0,1,0
020819.jpg,0,0,0,0,0,1,1,1,0,0
020820.jpg,1,0,1,0,1,0,1,0,0,1
020821.jpg,1,0,0,0,0,0,0,0,0,0
020822.jpg,1,0,0,0,0,1,0,0,0,0
020823.jpg,0,0,0,1,0,1,0,1,0,1
020824.jpg,0,0,0,0,1,1,1,1,0,0
020825.jpg,1,0,0,0,0,1,0,0,0,1
020826.jpg,0,0,0,1,0,1,1,0,0,1
020827.jpg,1,0,0,0,0,1,0,0,0,1
020828.jpg,0,0,0,0,0,1,1,1,0,0
020829.jpg,0,0,0,1,0,1,1,1,1,1
020830.jpg,1,0,0,0,0,1,1,0,1,0
020831.jpg,1,0,0,0,0,1,1,0,1,1
020832.jpg,0,0,0,1,0,1,0,1,0,0
020833.jpg,0,0,0,0,0,1,0,1,0,0
020834.jpg,0,0,0,0,0,0,0,1,0,0
020835.jpg,0,0,0,0,0,1,0,0,0,1
020836.jpg,1,0,0,0,0,1,1,0,1,1
020837.jpg,1,0,0,0,0,0,0,0,0,0
020838.jpg,1,0,1,0,0,0,1,0,0,0
020839.jpg,0,0,0,0,0,1,1,0,1,1
020840.jpg,0,0,0,1,0,1,1,1,0,0
020841.jpg,1,0,0,0,1,1,0,0,1,1
020842.jpg,1,0,1,1,0,1,0,0,0,1
020843.jpg,0,1,0,0,0,1,0,1,0,0
020844.jpg,1,0,0,0,0,0,0,0,0,0
020845.jpg,0,0,0,0,0,1,1,0,1,0
020846.jpg,1,0,0,0,0,0,1,0,0,0
020847.jpg,0,1,0,0,1,0,0,0,1,0
020848.jpg,0,0,0,0,1,0,0,0,0,0
020849.jpg,0,0,0,0,0,1,1,0,0,1
020850.jpg,1,0,0,0,0,1,0,0,0,0
020851.jpg,1,0,0,0,0,0,0,0,0,1
020852.jpg,0,0,0,0,0,1,0,0,0,0
020853.jpg,0,1,0,0,0,1,1,1,0,0
020854.jpg,0,0,0,0,0,1,0,0,1,0
020855.jpg,1,0,0,0,0,1,0,0,1,0
020856.jpg,0,0,0,0,0,1,1,0,0,1
020857.jpg,0,0,0,0,0,1,0,1,0,0
020858.jpg,0,0,0,1,0,1,0,1,1,0
020859.jpg,1,1,0,0,0,1,1,0,0,0
020860.jpg,0,0,0,0,0,1,0,1,1,0
020861.jpg,0,0,0,1,0,1,1,1,0,0
020862.jpg,1,0,1,0,0,0,0,0,0,0
020863.jpg,0,0,0,1,0,1,0,1,0,0
020864.jpg,1,0,0,0,0,1,0,0,1,0
020865.jpg,1,0,0,0,0,0,0,0,0,0
020866.jpg,1,0,0,0,0,1,0,0,0,0
020867.jpg,0,0,0,1,0,0,1,0,0,0
020868.jpg,0,0,0,0,1,1,0,1,0,0
020869.jpg,1,0,0,0,0,1,1,0,0,0
020870.jpg,0,0,0,0,1,1,1,1,0,1
020871.jpg,0,1,0,0,0,1,1,1,0,0
020872.jpg,0,0,0,0,1,1,0,1,0,0
020873.jpg,0,0,0,0,0,1,0,1,0,0
020874.jpg,0,0,1,0,0,1,0,0,0,1
020875.jpg,0,1,0,0,1,1,1,1,0,0
020876.jpg,1,0,0,0,0,0,0,0,0,0
020877.jpg,0,0,0,0,0,1,1,0,0,0
020878.jpg,0,0,0,0,0,1,0,1,1,0
020879.jpg,0,0,0,1,1,1,0,0,0,1
020880.jpg,1,0,0,0,0,1,0,0,0,1
020881.jpg,1,0,0,0,0,1,1,0,0,0
020882.jpg,0,0,0,0,1,1,0,1,0,0
020883.jpg,0,1,0,0,0,1,1,1,0,0
020884.jpg,0,0,0,1,0,0,1,1,1,1
020885.jpg,0,1,0,0,1,0,1,0,0,0
020886.jpg,1,0,1,0,0,0,0,0,0,0
020887.jpg,0,1,0,0,0,1,1,0,0,0
020888.jpg,1,0,0,0,0,1,0,0,0,1
020889.jpg,0,0,0,1,0,1,0,1,0,1
020890.jpg,0,0,0,0,0,1,0,0,0,1
020891.jpg,0,0,0,1,0,1,1,1,0,0
020892.jpg,0,0,0,1,1,0,1,1,0,0
020893.jpg,0,1,0,0,1,1,1,0,1,0
020894.jpg,0,0,0,0,1,1,0,1,1,0
020895.jpg,1,0,0,0,0,0,0,0,0,0
020896.jpg,1,0,0,0,0,1,0,0,0,0
020897.jpg,0,1,0,1,0,0,1,1,0,0
020898.jpg,1,0,0,0,0,0,0,0,0,0
020899.jpg,0,1,0,0,0,1,0,0,1,0
020900.jpg,0,0,0,0,0,1,0,1,0,0
020901.jpg,1,0,0,0,0,1,0,0,0,1
020902.jpg,0,0,0,1,0,1,0,1,0,0
020903.jpg,1,1,0,0,0,1,1,0,0,0
020904.jpg,0,1,0,1,0,1,1,1,0,0
020905.jpg,0,1,0,0,0,1,0,0,1,0
020906.jpg,1,0,0,0,0,0,0,0,1,1
020907.jpg,1,0,0,0,0,1,1,0,0,1
020908.jpg,0,1,1,0,0,1,0,0,0,0
020909.jpg,1,0,0,0,1,1,1,0,0,0
020910.jpg,0,1,0,0,0,1,1,1,1,0
020911.jpg,0,0,0,0,0,1,0,1,1,1
020912.jpg,0,0,0,1,1,1,0,1,0,0
020913.jpg,0,1,0,1,0,1,1,1,0,0
020914.jpg,0,0,0,0,0,1,0,1,0,1
020915.jpg,0,0,0,0,0,1,1,0,0,0
020916.jpg,0,0,0,0,0,1,1,1,0,1
020917.jpg,0,0,0,0,0,1,0,1,0,0
020918.jpg,1,0,0,0,1,1,0,0,0,0
020919.jpg,0,1,0,1,0,1,1,1,0,0
020920.jpg,0,0,0,0,0,1,0,1,0,0
020921.jpg,0,0,0,1,0,0,0,1,0,1
020922.jpg,1,0,0,0,0,0,1,0,1,0
020923.jpg,1,0,0,0,0,1,1,0,0,0
020924.jpg,0,0,0,1,0,1,0,0,0,0
020925.jpg,0,1,0,0,1,1,1,1,0,0
020926.jpg,1,0,0,0,0,1,0,0,0,0
020927.jpg,0,0,0,1,0,1,0,1,0,1
020928.jpg,0,1,0,0,0,1,1,1,1,0
020929.jpg,0,0,0,0,0,1,1,1,0,0
020930.jpg,1,0,0,0,0,1,1,0,1,0
020931.jpg,1,0,0,0,0,0,1,0,1,1
020932.jpg,1,0,0,0,0,0,0,0,0,0
020933.jpg,0,0,0,0,0,1,1,0,0,0
020934.jpg,0,0,0,0,0,1,1,0,0,0
020935.jpg,1,0,0,0,0,1,1,0,0,0
020936.jpg,0,0,0,0,0,1,0,1,0,0
020937.jpg,1,0,0,0,0,1,0,0,1,1
020938.jpg,1,0,0,0,0,1,1,0,0,1
020939.jpg,0,0,0,0,0,1,1,1,0,0
020940.jpg,0,0,0,0,1,0,1,1,0,0
020941.jpg,1,1,1,0,0,0,0,0,0,0
020942.jpg,1,0,1,0,0,1,0,0,0,1
020943.jpg,0,0,0,0,0,1,0,1,1,0
020944.jpg,0,0,0,0,0,1,0,0,0,0
020945.jpg,0,0,0,0,0,1,0,0,0,0
020946.jpg,0,0,0,1,0,1,0,0,0,1
020947.jpg,0,0,0,0,0,1,1,1,0,0
020948.jpg,0,0,0,0,0,1,0,0,1,0
020949.jpg,0,1,0,0,1,1,0,0,0,0
020950.jpg,0,0,0,0,0,1,1,1,0,0
020951.jpg,1,0,1,0,0,0,0,0,0,0
020952.jpg,0,0,0,1,0,0,0,1,0,0
020953.jpg,0,0,0,0,0,1,1,0,1,0
020954.jpg,0,0,0,0,0,1,0,0,1,0
020955.jpg,0,1,0,1,0,1,0,0,0,0
020956.jpg,0,0,1,0,1,0,1,0,0,0
020957.jpg,1,0,0,0,0,1,0,0,0,1
020958.jpg,0,0,0,1,1,0,1,0,0,1
020959.jpg,0,0,0,1,0,1,1,1,0,0
020960.jpg,0,0,0,0,0,1,0,1,0,0
020961.jpg,0,0,0,0,0,0,0,0,0,0
020962.jpg,1,0,0,0,1,1,0,0,0,0
020963.jpg,0,1,0,0,0,1,0,0,0,0
020964.jpg,1,0,0,0,0,1,0,0,0,0
020965.jpg,0,0,0,0,0,1,1,1,0,0
020966.jpg,0,0,0,0,0,1,1,1,0,0
020967.jpg,1,0,0,0,0,1,1,0,0,0
020968.jpg,1,0,1,0,0,1,1,0,0,0
020969.jpg,1,0,0,0,0,1,1,0,0,0
020970.jpg,1,0,0,0,0,0,1,0,1,0
020971.jpg,0,1,0,0,0,0,1,0,0,0
020972.jpg,0,0,0,0,0,1,0,1,0,0
020973.jpg,0,1,0,0,0,1,0,0,0,0
020974.jpg,0,0,0,1,0,1,1,1,1,0
020975.jpg,1,0,0,0,0,1,0,0,0,0
020976.jpg,0,0,0,1,0,1,1,1,0,0
020977.jpg,1,0,0,0,0,1,1,0,0,1
020978.jpg,0,0,0,1,1,0,1,1,0,0
020979.jpg,1,0,0,0,0,1,0,0,1,0
020980.jpg,1,0,0,0,0,1,0,0,0,0
020981.jpg,1,0,0,1,0,1,0,0,1,0
020982.jpg,0,1,0,1,1,1,1,1,1,0
020983.jpg,0,0,1,0,1,0,0,0,0,1
020984.jpg,0,1,0,0,1,1,1,1,0,0
020985.jpg,0,0,0,1,1,1,1,1,0,0
020986.jpg,1,0,0,0,0,1,0,0,0,0
020987.jpg,1,0,1,0,0,0,1,0,0,0
020988.jpg,0,0,0,1,1,1,0,0,0,0
020989.jpg,0,0,0,0,1,1,1,1,0,0
020990.jpg,1,0,0,0,0,1,0,0,1,0
020991.jpg,0,0,0,0,0,1,1,1,1,0
020992.jpg,0,0,0,0,0,1,0,1,0,0
020993.jpg,0,0,0,0,0,1,0,1,0,0
020994.jpg,0,1,0,0,0,1,1,0,1,0
020995.jpg,1,0,0,0,0,1,0,0,0,0
020996.jpg,0,1,0,0,0,1,1,0,1,0
020997.jpg,1,0,0,0,0,1,0,0,0,0
020998.jpg,1,0,1,0,0,0,0,0,0,0
020999.jpg,0,0,0,1,0,1,1,1,0,0
021000.jpg,1,0,1,0,0,0,0,0,1,0
021001.jpg,0,0,0,0,1,1,1,1,0,1
021002.jpg,0,0,0,0,1,1,0,0,1,1
021003.jpg,0,1,0,0,0,1,1,0,1,0
021004.jpg,1,0,0,0,0,0,0,0,0,1
021005.jpg,0,1,0,1,0,1,1,1,0,0
021006.jpg,1,0,0,0,0,1,0,0,0,0
021007.jpg,1,0,0,0,1,1,0,0,0,1
021008.jpg,1,0,1,0,0,0,0,0,0,0
021009.jpg,1,0,0,0,0,1,0,0,0,1
021010.jpg,0,0,0,0,0,1,1,0,0,0
021011.jpg,0,1,0,0,0,1,1,0,0,0
021012.jpg,1,0,0,0,0,0,0,0,0,1
021013.jpg,1,0,0,0,0,0,0,0,0,0
021014.jpg,0,0,0,0,0,1,1,0,1,0
021015.jpg,1,0,0,0,0,1,1,0,0,0
021016.jpg,1,0,0,0,0,1,0,0,0,1
021017.jpg,1,0,0,0,0,1,1,0,0,1
021018.jpg,1,0,0,0,0,1,1,0,0,1
021019.jpg,0,0,0,0,0,1,0,0,0,0
021020.jpg,0,1,0,0,1,1,1,1,0,0
021021.jpg,1,0,0,0,1,1,0,0,0,0
021022.jpg,0,0,0,0,0,1,1,0,0,0
021023.jpg,1,0,0,0,0,0,0,0,0,0
021024.jpg,1,0,0,0,0,1,0,0,0,0
021025.jpg,1,0,1,0,0,0,0,0,0,0
021026.jpg,0,0,0,0,0,0,0,0,0,1
